latitude,longitude,price,beds,baths,sq_feet,cats,dogs,nearestSchool,nearestPolice,restaurantCount,cemeteryCount,healthCareCount,communityCentreCount,placeOfWorshipCount,leisureCount,shopCount,tourismCount,lease_term_12 months,lease_term_6 months,lease_term_Long Term,lease_term_Negotiable,lease_term_Short Term,lease_term_months,furnishing_Furnished,furnishing_Negotiable,furnishing_Unfurnished,"furnishing_Unfurnished, Negotiable",type_Apartment,type_Basement,type_Condo Unit,type_Duplex,type_House,type_Loft,type_Main Floor,type_Mobile,type_Room For Rent,type_Townhouse,type_Vacation Home,smoking_Negotiable,smoking_Non-Smoking,smoking_Smoke Free Building,smoking_Smoking Allowed,latitude_standardized,longitude_standardized,beds_standardized,baths_standardized,sq_feet_standardized,nearestSchool_standardized,nearestPolice_standardized,restaurantCount_standardized,cemeteryCount_standardized,healthCareCount_standardized,placeOfWorshipCount_standardized,leisureCount_standardized,shopCount_standardized,tourismCount_standardized
51.0642722,-114.0368984,>=2000,2,1.0,1000,0,0,2.894568603247904,2.9403024154955126,25,0,2,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6816005698164147,-0.35936826572445435,0.011428663462756623,-0.7585954733562923,-0.016573222371397387,-0.156529392842956,-0.33826264537943534,-0.45775575888361614,-0.012317550292698928,-0.8571423174817543,-0.7396472884231193,-0.5547325788444293,-0.6863551234573142,-0.5675575997629827
50.873624879948,-113.969480515782,>=2000,3,3.0,2054,0,0,7.954426736127447,15.568143640126005,9,0,1,0,0,3,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.8272846123266053,-0.2558879226264651,0.989692571034557,1.8956329353451395,1.846416268194512,0.9082407035795428,0.43352069655491504,-0.6090294263812286,-0.012317550292698928,-0.9663817214287386,-0.7396472884231193,-0.39876950128764754,-0.6863551234573142,-0.14734055415100572
51.0328016,-114.1146752,>=2000,5,4.0,3100,0,0,1.9820591219709984,3.6348699273212897,62,0,13,0,3,9,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.705648976198264,-0.47874860585850487,2.9462203861781577,3.222747139695856,3.6952654210711167,-0.3485531181826059,-0.295812346397979,-0.10793540279538721,-0.012317550292698928,0.3444911259350736,2.4966983265338047,0.5370089640530427,-0.1117220916676058,-0.5675575997629827
51.0482556,-114.0824597,>=2000,1,1.0,580,0,0,0.2335586045145073,1.11859248541323,416,0,24,0,1,22,49,6,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6938397297198025,-0.42930073261625484,-0.9668352441090436,-0.7585954733562923,-0.7589409510599002,-0.7164984272554165,-0.44960118320738757,3.238994490589289,-0.012317550292698928,1.5461245693519015,0.3391345832291886,2.5645289722912046,2.3783543794211304,0.6930935370729482
51.0525015,-114.0669096,>=2000,1,1.0,560,0,0,1.4087915590504398,0.7484261863660336,309,0,22,0,3,16,31,14,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.6905952053492243,-0.4054327382128022,-0.9668352441090436,-0.7585954733562923,-0.7942917952831622,-0.46918854752011574,-0.4722248588038848,2.227351839199006,-0.012317550292698928,1.3276457614579327,2.4966983265338047,1.6287505069505144,1.2290883158417136,2.3739617195208558
50.938077,-113.979599,>=2000,4,3.5,1973,0,0,6.017757982478768,9.299868934556198,46,0,13,0,0,5,14,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.7780332229288063,-0.2714188789988749,1.9679564786063573,2.5591900375204975,1.7032453490903008,0.5006982544817836,0.05041879383291745,-0.2592090702929997,-0.012317550292698928,0.3444911259350736,-0.7396472884231193,-0.08684334617408415,0.14367036690559795,-0.3574490769569942
51.0388235,-114.0632611,<2000,1,1.0,650,0,0,0.9811996543560422,0.8145115397245154,324,0,25,0,1,22,46,10,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.70104731310983,-0.39983262132732017,-0.9668352441090436,-0.7585954733562923,-0.635212996278483,-0.559168752821214,-0.468185880647552,2.369170902478017,-0.012317550292698928,1.6553639732988858,0.3391345832291886,2.5645289722912046,2.1868100354912277,1.5335276282969021
51.050357005312,-113.948441083081,<2000,2,1.0,861,1,1,2.789422709497833,8.30030586649185,10,0,2,0,2,3,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6922339310087497,-0.2235942999514096,0.011428663462756623,-0.7585954733562923,-0.26226158972306857,-0.17865574510156748,-0.010672101389945805,-0.5995748221626278,-0.012317550292698928,-0.8571423174817543,1.4179164548814966,-0.39876950128764754,-0.6863551234573142,-0.5675575997629827
51.151837,-114.103676,>=2000,3,2.5,1800,0,0,7.428686503709311,2.5701992968375973,4,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.6146875177886328,-0.4618658305681536,0.989692571034557,1.2320758331697816,1.3974605465590841,0.7976066772365018,-0.36088245954220727,-0.6563024474742325,-0.012317550292698928,-1.075621125375723,-0.7396472884231193,0.06911973138269756,-0.7502032381006152,-0.5675575997629827
51.0287449,-113.9951175,<2000,2,1.0,881,0,0,1.821580385884428,5.367835865511348,21,0,4,0,1,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.7087489225027274,-0.29523837026583294,0.011428663462756623,-0.7585954733562923,-0.2269107454998065,-0.3823234245448152,-0.18989762832043547,-0.49557417575801926,-0.012317550292698928,-0.6386635095877856,0.3391345832291886,-0.24280642373086586,-0.6225070088140132,-0.3574490769569942
51.057353537513,-114.089430031738,<2000,1,1.0,900,0,0,1.2083305526734849,2.031498351457565,137,0,7,0,1,7,20,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6868874981592533,-0.4399995602066165,-0.9668352441090436,-0.7585954733562923,-0.19332744348770758,-0.511372513845565,-0.3938065681473787,0.6011599135996714,-0.012317550292698928,-0.31094529774683255,0.3391345832291886,0.22508280893947927,0.5267590547654035,0.27287649146097126
50.8998976,-114.0706952,>=2000,3,1.5,1100,0,0,1.6513488333356234,10.851030931794536,38,0,18,0,1,4,13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.807208190251169,-0.41124329117475933,0.989692571034557,-0.09503837118093428,0.1601809987449128,-0.4181460626230867,0.14522209146823414,-0.334845904041806,-0.012317550292698928,0.8906881456699953,0.3391345832291886,-0.24280642373086586,0.079822252262297,-0.5675575997629827
51.0391135,-114.0739346,>=2000,2,1.0,839,0,0,0.6636178747662782,0.8866495797918422,396,0,29,0,1,20,48,6,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.7008257082516217,-0.41621547663147723,0.011428663462756623,-0.7585954733562923,-0.3011475183686568,-0.6259990024439206,-0.4637769768093281,3.0499024062172735,-0.012317550292698928,2.092321589086823,0.3391345832291886,2.252602817177641,2.3145062647778296,0.6930935370729482
50.8968204,-114.04264,>=2000,3,3.5,1750,0,0,2.3875529954217325,11.39351683574495,9,0,5,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.8095596470431662,-0.36818110144043387,0.989692571034557,2.5591900375204975,1.309083436000929,-0.2632231070648517,0.17837752765525974,-0.6090294263812286,-0.012317550292698928,-0.5294241056408012,-0.7396472884231193,-0.5547325788444293,-0.6225070088140132,-0.5675575997629827
51.0501285,-114.0804723,<2000,1,1.0,724,0,0,0.4800019302719733,1.061970991478656,387,0,22,0,2,20,44,9,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.6924085444131156,-0.4262502537075963,-0.9668352441090436,-0.7585954733562923,-0.5044148726524135,-0.6646381819998592,-0.45306175299416196,2.9648109682498665,-0.012317550292698928,1.3276457614579327,1.4179164548814966,2.252602817177641,2.0591138062046257,1.3234191054909137
51.0860809,-114.2719986,>=2000,2,2.5,1434,0,0,3.4513243972001617,15.012776386704166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.6649353495708559,-0.7202257687534507,0.011428663462756623,1.2320758331697816,0.7505400972733888,-0.03936861385626121,0.3995779832104693,-0.6941208643486356,-0.012317550292698928,-1.075621125375723,-0.7396472884231193,-0.8666587339579926,-0.7502032381006152,-0.5675575997629827
51.109877665453,-114.05896735859,<2000,1,2.0,1300,0,0,4.810021314831192,1.437026726808483,45,0,10,0,0,4,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.6467509397983281,-0.39324211734702497,-0.9668352441090436,0.5685187309944237,0.5136894409775332,0.24654846326377136,-0.43013924678938753,-0.2686636745116005,-0.012317550292698928,0.016772914094120524,-0.7396472884231193,-0.24280642373086586,-0.04787397702430486,-0.5675575997629827
50.9149019,-114.1197051,<2000,2,1.0,1100,0,0,1.2314207130502477,9.744362326371682,9,0,4,0,0,2,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7957425841338706,-0.48646904656629436,0.011428663462756623,-0.7585954733562923,0.1601809987449128,-0.5065135411935422,0.07758516291379948,-0.6090294263812286,-0.012317550292698928,-0.6386635095877856,-0.7396472884231193,-0.5547325788444293,-0.6225070088140132,-0.5675575997629827
51.059932,-114.0571941,>=2000,2,2.0,1100,0,0,2.346452084507087,1.7160826535568128,117,0,15,0,2,6,11,6,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.68491715397364,-0.3905203260979777,0.011428663462756623,0.5685187309944237,0.1601809987449128,-0.2718721679136653,-0.4130840184331477,0.4120678292276558,-0.012317550292698928,0.5629699338290423,1.4179164548814966,0.06911973138269756,-0.04787397702430486,0.6930935370729482
51.07773,-114.1603494,>=2000,2,2.0,1300,1,1,2.239564372912348,7.431578855543533,61,0,10,0,0,4,43,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.6713167289171063,-0.5488543640197033,0.011428663462756623,0.5685187309944237,0.5136894409775332,-0.2943650592146199,-0.06376661087986461,-0.117390007013988,-0.012317550292698928,0.016772914094120524,-0.7396472884231193,-0.24280642373086586,1.995265691561325,-0.3574490769569942
50.8788991,-113.949082,>=2000,2,2.0,920,0,0,8.898995519171105,15.790860988468856,9,0,1,0,0,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.823254292372177,-0.22457804934440553,0.011428663462756623,0.5685187309944237,-0.15797659926444554,1.1070108208015275,0.44713264624236704,-0.6090294263812286,-0.012317550292698928,-0.9663817214287386,-0.7396472884231193,-0.24280642373086586,-0.6863551234573142,-0.3574490769569942
51.0685283,-114.2216143,<2000,1,1.0,650,1,1,1.7716726408816943,11.10159982981391,19,0,3,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6783482510680663,-0.6428904339053089,-0.9668352441090436,-0.7585954733562923,-0.635212996278483,-0.39282574952374666,0.16053626101298613,-0.5144833841952208,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.24280642373086586,-0.7502032381006152,-0.3574490769569942
51.1351151,-114.1591484,>=2000,3,2.5,1200,0,0,4.789393403980299,6.855962959957556,2,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.6274656359902773,-0.5470109378501982,0.989692571034557,1.2320758331697816,0.336935219861223,0.24220763353121894,-0.09894687262558345,-0.6752116559114341,-0.012317550292698928,-1.075621125375723,-0.7396472884231193,0.22508280893947927,-0.7502032381006152,-0.5675575997629827
51.0212694,-114.0985353,>=2000,2,2.5,2000,0,0,2.062527322767305,3.188893342698834,51,0,12,0,3,11,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.7144613608390628,-0.4539753219006981,0.011428663462756623,1.2320758331697816,1.7509689887917046,-0.33161981063311774,-0.3230693646627504,-0.2119360491999958,-0.012317550292698928,0.23525172198808922,2.4966983265338047,0.848935119166606,-0.1117220916676058,-0.5675575997629827
51.136487198433,-114.203938288422,>=2000,3,2.5,1700,0,0,3.2266784982314065,9.757848666038116,42,0,20,0,0,10,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.6264171405465064,-0.6157593578724085,0.989692571034557,1.2320758331697816,1.220706325442774,-0.08664192255864471,0.07840941561963176,-0.29702748716740285,-0.012317550292698928,1.109166953563964,-0.7396472884231193,0.6929720416098244,-0.17557020631090672,-0.5675575997629827
50.8788991,-113.949082,>=2000,2,2.0,950,0,0,8.898995519171105,15.790860988468856,9,0,1,0,0,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.823254292372177,-0.22457804934440553,0.011428663462756623,0.5685187309944237,-0.10495033292955248,1.1070108208015275,0.44713264624236704,-0.6090294263812286,-0.012317550292698928,-0.9663817214287386,-0.7396472884231193,-0.24280642373086586,-0.6863551234573142,-0.3574490769569942
50.8811538,-114.0386018,>=2000,3,2.5,2400,1,1,4.033861421315026,13.157885560548422,7,0,8,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.8215313528073387,-0.36198283036820367,0.989692571034557,1.2320758331697816,2.4579858732569453,0.08321743244133888,0.28621150866677797,-0.6279386348184302,-0.012317550292698928,-0.20170589379984818,-0.7396472884231193,-0.5547325788444293,-0.6863551234573142,-0.5675575997629827
51.0368627,-114.0862148,<2000,1,1.0,600,1,1,0.6350506155110339,1.671675841871834,280,0,23,0,3,21,39,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.7025456676131921,-0.43506447084200434,-0.9668352441090436,-0.7585954733562923,-0.7235901068366382,-0.6320105471538555,-0.4157980561627347,1.953168316859583,-0.012317550292698928,1.436885165404917,2.4966983265338047,2.408565894734423,1.7398732329881212,-0.3574490769569942
51.055711967349,-114.043422868304,<2000,1,1.0,1500,0,0,1.856142984758804,1.9817862647926765,78,0,10,0,1,6,8,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.6881419116883343,-0.36938273334624294,-0.9668352441090436,-0.7585954733562923,0.8671978832101536,-0.3750502519044712,-0.39684485154818067,0.04333826470222529,-0.012317550292698928,0.016772914094120524,0.3391345832291886,0.06911973138269756,-0.23941832095420768,1.3234191054909137
50.9280548,-113.96036,>=2000,2,2.0,907,0,0,7.321873594190737,11.041736691741498,51,0,12,0,1,13,16,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.7856917339975568,-0.24188875737084437,0.011428663462756623,0.5685187309944237,-0.18095464800956587,0.7751295268934475,0.15687756971822323,-0.2119360491999958,-0.012317550292698928,0.23525172198808922,0.3391345832291886,1.1608612742801694,0.2713665961921998,-0.5675575997629827
51.0892436,-114.2075699,>=2000,4,3.5,1827,1,1,0.389294742276475,10.950295460181996,23,0,1,0,0,8,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.6625185575534179,-0.6213335525604974,1.9679564786063573,2.5591900375204975,1.445184186260488,-0.6837261284939671,0.1512889011541987,-0.4766649673208177,-0.012317550292698928,-0.9663817214287386,-0.7396472884231193,0.381045886496261,-0.5586588941707124,0.4829850142669597
50.9264732,-114.1019652,>=2000,5,3.5,2357,0,0,2.4450274245008106,8.149362379684728,0,0,0,0,1,2,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.7869003210449461,-0.45923990759496497,2.9462203861781577,2.5591900375204975,2.381981558176932,-0.2511284886417199,-0.01989740495679781,-0.6941208643486356,-0.012317550292698928,-1.075621125375723,0.3391345832291886,-0.5547325788444293,-0.7502032381006152,0.06276796865498277
51.0960308,-114.0805165,>=2000,3,1.0,1275,0,0,3.8730702456981625,3.589814138802981,15,0,5,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.6573320868857203,-0.426318096702352,0.989692571034557,-0.7585954733562923,0.4695008856984556,0.04938137793756908,-0.2985660480337204,-0.5523018010696239,-0.012317550292698928,-0.5294241056408012,-0.7396472884231193,-0.710695656401211,-0.6225070088140132,-0.5675575997629827
51.0859413,-114.1286897,>=2000,2,2.0,718,1,0,0.8428586078083826,6.209832678004672,66,0,18,0,1,7,5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.6650420255646671,-0.5002595934127495,0.011428663462756623,0.5685187309944237,-0.5150201259193922,-0.5882805195157305,-0.1384368043930121,-0.07011698592098409,-0.012317550292698928,0.8906881456699953,0.3391345832291886,0.22508280893947927,-0.43096266488411045,-0.5675575997629827
51.1775873,-114.1733701,>=2000,5,3.5,2800,0,0,2.7679282060913684,7.537671918525911,11,0,3,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.5950103054426806,-0.5688399586286785,2.9462203861781577,2.5591900375204975,3.165002757722186,-0.18317893604163252,-0.05728245755167077,-0.590120217944027,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.39876950128764754,-0.6863551234573142,-0.5675575997629827
51.1495599,-114.2152202,>=2000,2,2.0,875,0,0,1.8316213215782984,10.256671360376432,23,0,5,0,0,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.6164275744183803,-0.6330760698166539,0.011428663462756623,0.5685187309944237,-0.2375159987667851,-0.380210462523714,0.10889626125071367,-0.4766649673208177,-0.012317550292698928,-0.5294241056408012,-0.7396472884231193,0.22508280893947927,-0.6863551234573142,-0.5675575997629827
51.1728789,-114.1149755,<2000,2,1.0,900,0,0,6.5378271805819965,3.5176125474142537,23,0,4,0,0,8,6,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5986082513543654,-0.47920953914636216,0.011428663462756623,-0.7585954733562923,-0.19332744348770758,0.6101388980074168,-0.3029788359761504,-0.4766649673208177,-0.012317550292698928,-0.6386635095877856,-0.7396472884231193,0.381045886496261,-0.3671145502408095,-0.5675575997629827
51.0419755,-114.0594055,>=2000,1,1.0,600,0,0,0.7637808715501746,0.6757263834856858,296,0,28,0,1,21,38,10,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.6986386975475085,-0.3939146247085098,-0.9668352441090436,-0.7585954733562923,-0.7235901068366382,-0.6049212249761042,-0.4766680962367031,2.1044419843571958,-0.012317550292698928,1.9830821851398386,0.3391345832291886,2.408565894734423,1.6760251183448203,1.5335276282969021
51.0540768,-114.0861957,>=2000,2,2.0,752,0,0,0.8074350233130574,1.6315887319221625,191,0,14,0,1,10,23,8,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.6893914324763428,-0.4350351540727979,0.011428663462756623,0.5685187309944237,-0.4549236907398467,-0.5957348734695741,-0.41824808409190295,1.1117085414041137,-0.012317550292698928,0.4537305298820579,0.3391345832291886,0.6929720416098244,0.7183033986953063,1.1133105826849252
51.0476616,-114.0547686,>=2000,2,2.0,1250,1,1,0.9932527395461972,0.87741788195047,241,0,19,0,1,13,23,13,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.6942936376017877,-0.38679740338843854,0.011428663462756623,0.5685187309944237,0.4253123304193781,-0.5566323645780903,-0.46434119602027646,1.5844387523341525,-0.012317550292698928,0.9999275496169797,0.3391345832291886,1.1608612742801694,0.7183033986953063,2.1638531967148675
50.9005421,-114.0885718,>=2000,4,2.5,1900,0,0,1.6637016983892534,10.832415300887138,9,0,3,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.8067156925576676,-0.4386822522587815,1.9679564786063573,1.2320758331697816,1.5742147676753944,-0.4155465902725126,0.14408434879485424,-0.6090294263812286,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.8666587339579926,-0.43096266488411045,-0.5675575997629827
51.0140808,-114.1817633,>=2000,5,3.5,2112,0,0,3.2854699638313467,7.824082042086612,18,0,10,0,0,0,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.7199545631967094,-0.5817227600657809,2.9462203861781577,2.5591900375204975,1.948933716441972,-0.07427015385452033,-0.03977775834034723,-0.5239379884138216,-0.012317550292698928,0.016772914094120524,-0.7396472884231193,-0.8666587339579926,0.33521471083550075,-0.5675575997629827
51.1572994,-114.1267746,>=2000,3,2.5,2216,0,0,5.734029884739972,4.034147400032242,14,0,2,0,0,12,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.6105133992456057,-0.4973200884525346,0.989692571034557,1.2320758331697816,2.1327581064029344,0.44099199670669,-0.27140946574986746,-0.5617564052882247,-0.012317550292698928,-0.8571423174817543,-0.7396472884231193,1.0048981967233879,-0.5586588941707124,-0.5675575997629827
51.0633366,-113.9249958,<2000,2,1.0,900,0,0,4.43965153233925,7.868022572960217,7,0,0,0,2,3,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6823155129382751,-0.18760791495295642,0.011428663462756623,-0.7585954733562923,-0.19332744348770758,0.16860978224555517,-0.03709221857462275,-0.6279386348184302,-0.012317550292698928,-1.075621125375723,1.4179164548814966,-0.39876950128764754,-0.6225070088140132,-0.5675575997629827
50.9650822,-114.118259,>=2000,3,1.5,1300,0,1,1.107884179735198,4.7921930332994025,15,0,11,0,1,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.7573970728705585,-0.4842494141068847,0.989692571034557,-0.09503837118093428,0.5136894409775332,-0.532509923510038,-0.2250795363680709,-0.5523018010696239,-0.012317550292698928,0.12601231804110488,0.3391345832291886,-0.24280642373086586,-0.7502032381006152,-0.3574490769569942
51.0712624,-114.1013493,>=2000,3,2.0,1250,0,1,2.042287700747372,3.71658850818837,40,0,8,0,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.6762589757479665,-0.45829455690570386,0.989692571034557,0.5685187309944237,0.4253123304193781,-0.33587893089375925,-0.2908179029046041,-0.3159366956046044,-0.012317550292698928,-0.20170589379984818,1.4179164548814966,-0.710695656401211,-0.6863551234573142,-0.3574490769569942
51.0666123,-114.0415438,<2000,1,1.0,750,0,0,3.070534716792664,2.9197296852412213,22,0,4,0,0,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.679812371441605,-0.36649853377429553,-0.9668352441090436,-0.7585954733562923,-0.45845877516217287,-0.11950000372458582,-0.33952000126679016,-0.4861195715394185,-0.012317550292698928,-0.6386635095877856,-0.7396472884231193,-0.5547325788444293,-0.6225070088140132,-0.5675575997629827
51.04757,-114.05516,>=2000,2,2.0,1000,1,1,0.9949005232757472,0.8484202040416022,240,0,19,0,1,13,23,13,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.6943636341707925,-0.38739816692111456,0.011428663462756623,0.5685187309944237,-0.016573222371397387,-0.5562856135833943,-0.46611346448380375,1.5749841481155518,-0.012317550292698928,0.9999275496169797,0.3391345832291886,1.1608612742801694,0.7183033986953063,2.1638531967148675
51.1602744,-114.0562287,>=2000,3,1.5,1200,0,0,9.015065829108096,0.896664597525882,31,0,9,0,0,9,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.6082400390622603,-0.3890385245792058,0.989692571034557,-0.09503837118093428,0.336935219861223,1.1314360500980383,-0.46316488296693537,-0.40102813357201145,-0.012317550292698928,-0.09246648985286382,-0.7396472884231193,0.5370089640530427,-0.49481077952741137,-0.5675575997629827
51.0849202,-114.1513819,<2000,1,1.0,657,0,0,1.7690057418655791,7.331905351357793,62,0,12,0,1,8,50,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.6658223039119682,-0.5350900641236955,-0.9668352441090436,-0.7585954733562923,-0.6228402008003413,-0.3933869578121936,-0.06985841618485478,-0.10793540279538721,-0.012317550292698928,0.23525172198808922,0.3391345832291886,0.381045886496261,2.4422024940644316,-0.3574490769569942
51.0594189,-114.0456866,>=2000,3,2.5,1356,0,0,2.236914393305098,2.124375020632874,67,0,12,0,2,4,8,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.685309241741737,-0.3728573563680123,0.989692571034557,1.2320758331697816,0.6126718048026669,-0.294922707071107,-0.38813016908211023,-0.060662381702383306,-0.012317550292698928,0.23525172198808922,1.4179164548814966,-0.24280642373086586,-0.23941832095420768,-0.3574490769569942
51.04757,-114.05516,>=2000,2,2.0,1125,1,1,0.9949005232757472,0.8484202040416022,240,0,19,0,1,13,23,13,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.6943636341707925,-0.38739816692111456,0.011428663462756623,0.5685187309944237,0.20436955402399035,-0.5562856135833943,-0.46611346448380375,1.5749841481155518,-0.012317550292698928,0.9999275496169797,0.3391345832291886,1.1608612742801694,0.7183033986953063,2.1638531967148675
50.8914045,-113.9109752,<2000,2,2.0,651,0,0,9.666133756377178,16.374365518945837,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.8136982323934145,-0.16608756445146158,0.011428663462756623,0.5685187309944237,-0.6334454540673199,1.2684433814283693,0.4827950424155923,-0.6846662601300348,-0.012317550292698928,-0.9663817214287386,-0.7396472884231193,-0.8666587339579926,-0.7502032381006152,-0.5675575997629827
51.0401551,-114.0601539,>=2000,1,1.0,650,0,0,0.7659187857247189,0.7848256653549446,296,0,24,0,1,21,41,10,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.700029764733311,-0.39506335089108696,-0.9668352441090436,-0.7585954733562923,-0.635212996278483,-0.60447133349259,-0.47000021002671016,2.1044419843571958,-0.012317550292698928,1.5461245693519015,0.3391345832291886,2.408565894734423,1.867569462274723,1.5335276282969021
